Timestamp,Filename,1/Fp1,2/Fp2,3/Cz,4/Pz,5/P7,6/P8,7/O1,8/O2,9/CP5,10/CP6,11/CP1,12/CP2,13/PO3,14/PO4,15/P3,16/P4
0.3960001468658447,black.png,0.04801747030228022,0.1003129750863284,0.08665447225027946,-0.07959375734254806,0.09733435926846973,0.09724917677035055,0.09822970309611596,0.09931852362376734,0.09612879557952828,0.0984223304298318,0.09587885837302904,0.09865092172037622,0.09594560068197258,0.09622497513591947,0.09720098640930491,0.0963708426202348
0.3960001468658447,black.png,0.04803025550010866,0.10030664954264755,0.08679334363858028,-0.0790917148103374,0.09732157407064129,0.0972358998341441,0.09821740963666555,0.09930665484746157,0.0961470346030038,0.09844231288937484,0.09588569800683236,0.09864488674937329,0.095880624160841,0.09622379049346334,0.09721929248801381,0.09639156268734488
0.3970000743865967,black.png,0.04806905812848307,0.10032540265624555,0.08630743906586635,-0.07981602308941163,0.09734359053892977,0.09725632932857625,0.09824210831428866,0.09930471024569396,0.09614475472506936,0.09843710493291676,0.09589255999238014,0.09865722491231262,0.09590545694893085,0.0962391684936486,0.0972175490519463,0.09638771818729856
0.3970000743865967,black.png,0.047990871726378406,0.10030374381586836,0.08696838014940979,-0.07915215392734455,0.09732311634100871,0.09723869380220101,0.09821922012796643,0.0993240892081367,0.09613556815809823,0.09842865597351265,0.09587914894570695,0.09864718897905218,0.09593281548414415,0.09622030362132832,0.0972074460634525,0.09637873278602753
0.3970000743865967,black.png,0.048065213628436756,0.10032450858646734,0.08647874283537184,-0.0795141627805427,0.09733920959701653,0.0972519036831741,0.09823790618633106,0.09930140218751457,0.09615993155955452,0.09845290761624666,0.09589962314362802,0.09865579440066748,0.09586801777696821,0.09624024137738245,0.09723263647945363,0.09640452669912895
0.3970000743865967,black.png,0.048000594735216465,0.10031858537418668,0.08678784510944428,-0.07964456285769497,0.09733923194876098,0.09725512233437567,0.09823584982584117,0.09932538560931511,0.09613556815809823,0.09842816423513463,0.09588487099228751,0.09865624143555658,0.09594991456865246,0.09623018309237756,0.09720802720880833,0.09637911276568327
0.3970000743865967,black.png,0.04801791733716933,0.10031082931886069,0.0868302910721649,-0.07911811222053912,0.0973260220677879,0.09724092897664655,0.09822380223557976,0.09931246630101995,0.09615447773390742,0.09844807963944431,0.09589195649527985,0.0986510781825874,0.0958854744893878,0.09622953489178836,0.09722617682530604,0.09639927403918196
0.3970000743865967,black.png,0.04804628170088311,0.10033186231039314,0.08646052616364076,-0.07985493747650832,0.09735018430354409,0.09726323601761294,0.0982481879887805,0.099311438120775,0.09615130378619477,0.09844389986323117,0.09589919846048336,0.09866361751122683,0.0959094802629328,0.0962442199878955,0.0972238969473716,0.09639547424262455
0.39800000190734863,black.png,0.04796700006330014,0.10030933175198219,0.08701022261503012,-0.07918686618648364,0.09732850311142244,0.09724477347669286,0.09822429397395778,0.09932813487388312,0.09614236308841265,0.09843576382824944,0.09588614504172147,0.09865429683378897,0.09593782227490213,0.09622662916500917,0.09721401747632236,0.09638686882100926
0.39800000190734863,black.png,0.04804471707877124,0.10032766018243554,0.08650809067584166,-0.07950989359735174,0.09734260706217374,0.09725664225299863,0.09824168363114401,0.09930589488815009,0.0961625914171447,0.09845681917152634,0.09590259592564057,0.09865912481059132,0.09586991767524691,0.09624368354602857,0.09723520693006599,0.09640868412359764
0.39800000190734863,black.png,0.04798342859547479,0.10032220635678844,0.08680364779277418,-0.07964485343037289,0.09734367994590759,0.09725988325594465,0.09824009665728768,0.09933025828960637,0.09614106668723424,0.09843261223228124,0.09588992248653441,0.0986609353018922,0.09595326733032075,0.096234966365691,0.09721281048212177,0.09638452188784145
0.39800000190734863,black.png,0.047995453833991744,0.1003138244526177,0.08684093050252563,-0.07911397714781489,0.09732984421608976,0.09724530991855979,0.09822746792167043,0.09931678018769982,0.09615850104790938,0.09845254998833537,0.09589595745753735,0.09865510149658936,0.09588889430628947,0.09623313352264566,0.09722986486314117,0.09640383379505084
0.39800000190734863,black.png,0.048036022250178126,0.10033566210695054,0.08646573412009885,-0.07984315810718037,0.09735393939661258,0.09726781812522628,0.09825241246848256,0.0993154390830325,0.09615624352171939,0.09844875019177797,0.09590402643728571,0.09866764082522879,0.09591285537634556,0.09624871268853101,0.09722856846196276,0.09640144215839412
0.39800000190734863,black.png,0.04796351319116511,0.10031239394097256,0.08701480472264346,-0.07919305761969776,0.09733194528006855,0.09724852856976135,0.09822867491587102,0.0993320911326517,0.09614526881519184,0.09843929540387338,0.0958890284167562,0.09865706845010143,0.09593864928944698,0.09622908785689925,0.09721665498216808,0.09639109330071131
0.3989999294281006,black.png,0.04804706401193905,0.10033280108366026,0.0865135668532332,-0.07952983135340587,0.09734734563199826,0.09726117965712305,0.09824635514573517,0.09930987349866313,0.09616867109163654,0.09846260827334026,0.09590809445477658,0.09866444452577168,0.09587297986423729,0.09624757274956379,0.09724041488652407,0.09641521083297859
0.3989999294281006,black.png,0.04798186397336292,0.10032710138882416,0.08678677222571042,-0.0796925073495516,0.09734750209420945,0.09726303485191284,0.09824382939861172,0.0993322475948629,0.09614683343730371,0.0984395859765513,0.09589573394009279,0.09866621031358365,0.09595570367046638,0.09624068841227156,0.09721848782521342,0.09639214383270071
0.3989999294281006,black.png,0.047996347903769956,0.10032272044691092,0.08682917348494214,-0.07916744252055198,0.09733728734699337,0.09725284245644122,0.09823560395665216,0.09932388804243661,0.09616583242009072,0.09845992606400562,0.09590295355355186,0.09866205288911496,0.09589378933832518,0.09624088957797165,0.09723721858706696,0.09641255097538841
0.3989999294281006,black.png,0.04803249067455419,0.10034312758959861,0.0863019628884748,-0.07989474593338322,0.09736091314088263,0.09727483657298525,0.09826101789009785,0.0993232398418474,0.09616326196947836,0.09845617097093713,0.09591041903619993,0.09867376520320954,0.09591730337349216,0.09625642404036809,0.09723574337193291,0.09640933232418684
0.3989999294281006,black.png,0.04795817112424029,0.10031916651954252,0.08696446859413011,-0.07925939759724111,0.09733791319583812,0.0972546082442532,0.09823520162525197,0.09933799199318791,0.09615300251877337,0.09844671618303254,0.09589635978893754,0.09866377397343802,0.09594421487381635,0.09623700037443643,0.09722479101714981,0.0963994528531376
0.40000009536743164,black.png,0.0480415878345475,0.10034006540060823,0.08650748717874136,-0.07957866991504071,0.09735418526580158,0.09726779577348182,0.09825491586386155,0.09931631080106626,0.0961756448359066,0.09847009610773279,0.09591497879206881,0.09867092653166372,0.09587950657361824,0.09625544056361206,0.09724808153487224,0.0964232574609825
0.40000009536743164,black.png,0.04798255687744103,0.10033425394704985,0.08680089852820617,-0.0797398706960524,0.09735414056231267,0.0972700085961829,0.09825243482022701,0.09933926604262186,0.0961543883269296,0.0984476326045552,0.09590331118146314,0.09867320640959816,0.0959620962693806,0.096248466819342,0.09722635563926169,0.0964007045508271
0.40000009536743164,black.png,0.04799017882230029,0.10032871071442494,0.08685988478182373,-0.07921847155314345,0.09734341172497413,0.09725936916582217,0.0982431364945336,0.09933021358611746,0.0961726944056385,0.09846752565712043,0.09590997200131082,0.09866945131652967,0.09590087484131751,0.09624813154317517,0.09724437114529266,0.0964203070307144
0.40000009536743164,black.png,0.04803410000015497,0.10034835789780115,0.08649729478326974,-0.07992290913139691,0.0973654281932626,0.09727986571548769,0.09826557764596673,0.09932793370818302,0.09616907342303674,0.09846256356985135,0.09591647635894732,0.09867980017421248,0.0959227348473948,0.09626194492124855,0.09724186774991367,0.0964159037370567
0.40000009536743164,black.png,0.047952538484637555,0.10032549206322337,0.08704247618227913,-0.07929866961224909,0.09734379170462987,0.09726041969781157,0.09824199655556638,0.09934302113569035,0.09615870221360948,0.09845346640985804,0.09590270768436285,0.09867090417991926,0.09595105450761968,0.09624370589777302,0.09723109420908621,0.09640571134158508
0.40000009536743164,black.png,0.048041789000247595,0.10034690503441156,0.08656931210390474,-0.07958984578726837,0.09736066727169362,0.09727425542762941,0.09826088377963112,0.09932353041452532,0.09618583723137822,0.09847928267470392,0.09592456769044014,0.09868098481666861,0.09589030246619015,0.09626440361313864,0.09725791630243258,0.0964321087517868
0.40000009536743164,black.png,0.04798617786004279,0.10034306053436524,0.08683976821181395,-0.07974018362047477,0.09736388592289519,0.09727888223873166,0.09826233664302071,0.09934746913283696,0.096163440783434,0.09845567923255912,0.09591202836180071,0.09868172242423563,0.09597164046426301,0.09625669226130155,0.09723572102018846,0.09640846060615309
