,Threshold,4/Pz,5/P7,6/P8,7/O1,8/O2,9/CP5,10/CP6,12/CP2,13/PO3,14/PO4,15/P3,16/P4
2701,2,9.80154270235e-07,-2.06314740139e-06,-3.27155513522e-06,5.54812557337e-09,-2.06296438345e-06,-3.02651497261e-06,-2.93815002086e-06,-1.51582882316e-06,-2.13964893878e-06,-8.16231781483e-06,-2.02614058728e-06,-1.96847726057e-06
2702,2,4.61523914062e-07,-2.77330223391e-06,-3.66679999463e-06,-3.87356566742e-07,-2.51252240126e-06,-3.37669700539e-06,-2.97296364301e-06,-1.84865861455e-06,-2.17195626377e-06,-8.44538160361e-06,-2.21989834874e-06,-2.07260130902e-06
2703,2,1.84298098808e-08,-3.09884001889e-06,-3.29882153191e-06,-4.3430785566e-07,-2.00497694148e-06,-3.42359221391e-06,-3.02827275353e-06,-2.07923794265e-06,-2.10480613709e-06,-8.69317954319e-06,-2.41184453872e-06,-2.17498637487e-06
2704,2,-3.94601419533e-08,-2.81311038467e-06,-2.91822581977e-06,-3.76905640599e-07,-1.94377807272e-06,-1.9324053159e-06,-1.71371924866e-06,-8.32242187633e-07,-5.78758352643e-07,-7.82974616835e-06,-1.04705167412e-06,-7.30035781401e-07
2705,2,2.35852799115e-06,-5.87911301599e-07,-3.15433788563e-07,1.99869714176e-06,3.58281238302e-07,-1.18044788913e-07,1.21460587274e-07,1.07252898909e-06,1.37168115002e-06,-5.98742414418e-06,6.0367341528e-07,1.34310966283e-06
2706,2,2.27163268239e-06,-1.0182860204e-06,2.63631800176e-07,2.0006604216e-06,1.40593463312e-06,-3.11244662868e-07,7.9094519697e-08,1.14824903244e-06,1.20808921797e-06,-5.89418280185e-06,3.00673854314e-07,1.23858569582e-06
2707,2,1.9274135004e-06,-1.3251451159e-06,1.99267428893e-07,1.28896365874e-06,1.44385494152e-06,-8.13787628275e-07,-5.07580802506e-07,6.05415789683e-07,6.0287037168e-07,-6.49893362256e-06,-2.20552989346e-07,6.6248493637e-07
2708,2,1.04860335764e-06,-1.7830866316e-06,-1.82601965163e-07,2.56887513563e-07,5.04471034019e-07,-1.84998341088e-06,-1.6123376793e-06,-4.78646249643e-07,-3.75346847493e-07,-7.35887390299e-06,-1.23700699882e-06,-3.05711044324e-07
2709,2,3.18900710455e-07,-1.99309303731e-06,-3.78107975162e-07,-2.24508558858e-07,4.05852503167e-07,-7.99926204641e-07,-5.18120341962e-07,5.09780797606e-07,9.61474730212e-07,-5.94650256741e-06,-1.51221822033e-07,7.66500330135e-07
2710,2,1.51856680808e-06,-2.93261341968e-07,9.13811807971e-07,1.29676586854e-06,1.57439475979e-06,2.13410259706e-07,2.74427286678e-07,1.25910458636e-06,2.02375331672e-06,-5.56741688787e-06,8.2142627079e-07,1.38556190092e-06
2711,2,9.1453400093e-07,-3.2331573161e-07,4.56359537903e-07,8.91462850577e-07,5.50076791216e-07,-4.49452294301e-07,-4.50957812022e-07,5.5683521845e-07,1.20144013743e-06,-7.06765434606e-06,2.06107642313e-07,5.02524968965e-07
2712,2,5.29603626054e-07,-4.03864046677e-07,2.63932541899e-07,4.49649392925e-07,3.11622111281e-07,-2.64218927413e-08,3.27545872756e-07,1.25767280019e-06,1.75466755556e-06,-6.10948598876e-06,6.77102960784e-07,1.16023498637e-06
2713,2,1.04998005079e-06,1.57976908213e-07,1.27701707731e-06,1.2407092837e-06,1.18220595258e-06,-7.89470631055e-07,-1.92923206204e-08,7.1002686767e-07,1.13061010545e-06,-5.52913266097e-06,-1.83731906433e-07,6.89177491325e-07
2714,2,3.4828459831e-07,-3.54275364331e-07,9.76876899225e-07,5.89519451303e-07,1.00259508933e-06,-8.34896018104e-07,2.26324515309e-07,7.37068799064e-07,1.15509280724e-06,-4.73149459225e-06,-1.3478176504e-07,8.90372484795e-07
2715,2,-3.26062520872e-07,-1.03756760628e-06,4.06806991924e-07,-4.00414675869e-07,4.14438698889e-07,-9.95078109174e-07,5.10132364843e-07,9.34891212238e-07,1.12042974171e-06,-4.3271418242e-06,9.79570194282e-09,1.004777008e-06
2716,2,-1.64872374468e-07,-1.18726023202e-06,3.70425897815e-07,-3.27154179351e-07,-2.35902231605e-07,-1.77180316232e-06,1.09432459099e-07,3.56700364483e-07,6.05275860201e-07,-4.34014140846e-06,-5.90558145669e-07,4.29486593399e-07
2717,2,3.04616152013e-07,-5.49715611689e-07,8.0061124137e-07,-4.95836490562e-10,2.15678337268e-07,-9.08974476703e-07,8.46957262737e-07,8.51863599909e-07,1.51131233162e-06,-2.79689869224e-06,2.61892635186e-07,1.0101947244e-06
2718,2,-2.53130493615e-07,-5.76543062553e-07,6.8887837123e-07,-6.0536014624e-07,-1.43104771597e-08,-1.36197689048e-06,1.82235350552e-07,9.31541750173e-08,7.6843865455e-07,-2.985251252e-06,-2.16823306669e-07,2.07946522598e-07
2719,2,-6.8869968389e-07,-9.0966911205e-07,3.58839588475e-07,-6.81350356045e-07,-5.92426118904e-07,-1.30194575059e-06,3.18583305567e-07,1.45964075329e-07,8.45843427174e-07,-2.67005018141e-06,-2.00762483065e-07,3.18440246815e-07
2720,2,1.04099010172e-07,-2.28747661763e-07,1.39831699112e-06,1.08133039097e-07,4.6450570218e-07,-5.80911764082e-07,1.18235391674e-06,7.94213784597e-07,1.30849051436e-06,-1.53021595463e-06,2.98826922864e-07,1.06639502308e-06
2721,2,-6.66993612133e-07,-9.07786382651e-07,9.40137514947e-07,-1.01781683241e-06,-6.03847085279e-07,-1.30805583248e-06,4.38511278032e-07,-4.54414341734e-08,2.2070942488e-07,-2.11224851446e-06,-5.20736258088e-07,2.74120763285e-07
2722,2,-9.05134679503e-07,-1.2930198913e-06,2.85418293281e-07,-1.16966961195e-06,-1.23430470149e-06,-1.15289486743e-06,6.9587228206e-07,3.17550301877e-07,5.05037172504e-07,-1.39978162785e-06,-1.90073650334e-07,4.84249268986e-07
2723,2,6.84336131337e-07,2.07486858054e-07,1.71082575757e-06,5.40479342122e-07,7.18457368667e-07,-2.04694700272e-07,1.48309917645e-06,1.14302743279e-06,1.33725636436e-06,7.35276979857e-08,7.72207745325e-07,1.33541401894e-06
2724,2,4.22243225856e-07,3.74688185993e-07,1.53643607088e-06,5.76543503837e-07,6.19102897853e-07,3.72870118497e-07,1.63052642002e-06,1.31643284425e-06,1.70334313694e-06,6.39696083207e-07,1.27520380561e-06,1.60479385414e-06
2725,2,4.89309510016e-07,7.75061787711e-07,1.57776769442e-06,9.1856225756e-07,6.03826587872e-07,9.02640607289e-07,2.39692617025e-06,2.0583638753e-06,2.22734879989e-06,1.53680806131e-06,1.90143016229e-06,2.17361136199e-06
2726,2,8.4507192704e-07,1.13587723089e-06,2.03466307808e-06,1.20251142853e-06,1.09578874305e-06,3.19106853392e-07,1.85603898576e-06,1.50456256312e-06,1.62837284856e-06,7.79754634689e-07,1.27681944337e-06,1.60868065734e-06
2727,2,8.51859073917e-08,5.34820910317e-07,1.11393085647e-06,8.24803970686e-07,4.13671394182e-07,-6.72182382088e-07,4.05579581395e-07,2.68351224067e-07,4.37293634593e-07,-6.38076389414e-07,1.09338435773e-07,2.86701477921e-07
2728,2,-8.45762965709e-07,-1.71817282733e-07,4.03797528807e-07,-8.51536357165e-08,-6.46681715009e-07,-1.08644089541e-06,-1.8930077036e-08,-4.84546685812e-08,-4.69668053396e-07,-9.5000074557e-07,-3.09977923404e-07,-1.35062186767e-07
2729,2,-1.43194715409e-06,-1.07457596398e-06,1.30313615711e-07,-1.06589550487e-06,-1.17742623476e-06,-1.1527212212e-06,2.15254358872e-08,-1.3619395623e-07,-7.14015159874e-07,-1.35554076532e-06,-2.88911553385e-07,-4.24675442492e-08
2730,2,-5.23190658906e-07,-2.43802874853e-07,8.97650043722e-07,5.93957862647e-08,-2.201926396e-07,4.47754943716e-07,1.4865629049e-06,1.18588592953e-06,1.13556567014e-06,-1.96375765489e-07,1.20488960557e-06,1.39678451316e-06
2731,2,1.59802921414e-07,1.02442790316e-06,1.94029666917e-06,1.17347649516e-06,4.81926614081e-07,4.17477678816e-07,1.41057904779e-06,8.9889912519e-07,9.95610144163e-07,-1.43411898604e-07,8.91055577843e-07,1.20578173381e-06
2732,2,-9.12219816312e-07,1.16946130501e-07,1.19123052673e-06,-3.29847429445e-08,-4.20801583624e-07,-2.02185173802e-06,-7.67924692683e-07,-1.32791549493e-06,-1.82151573495e-06,-1.80861082698e-06,-1.65750588716e-06,-1.10805946972e-06
2733,2,-3.01032401327e-06,-2.14293843106e-06,-1.00360476904e-06,-2.48403075902e-06,-2.18078666438e-06,-2.15039478935e-06,-8.07169020104e-07,-1.31416062078e-06,-2.22242330219e-06,-1.69907322231e-06,-1.82042176666e-06,-1.22868432539e-06
2734,2,-3.0071150955e-06,-2.10414350569e-06,-1.22163617707e-06,-2.2514337085e-06,-2.14979117666e-06,-1.19113613836e-06,-2.67279705896e-07,-8.69254085243e-07,-1.46360250615e-06,-1.41977212369e-06,-9.54102437449e-07,-6.98243421534e-07
2735,2,-1.83771903093e-06,-7.50988558284e-07,-5.16878578847e-07,-9.0763299521e-07,-1.5248215757e-06,-7.55544508259e-07,-2.72978139539e-07,-8.16813135512e-07,-1.18306920824e-06,-1.41069705872e-06,-5.98301663935e-07,-7.80695029122e-07
2736,2,-1.53193172182e-06,-3.48532110845e-07,-2.57238891363e-07,-9.26122667932e-07,-1.44091101435e-06,-1.1179724707e-07,6.01800954796e-07,-8.63545600019e-08,-3.61018955962e-07,-5.748137257e-07,7.81647421694e-08,3.01774209046e-08
2737,2,-1.77768025561e-06,-6.82787863725e-07,-6.26953393355e-08,-1.06142812855e-06,-9.46609580642e-07,-1.63622409989e-06,-6.26715441541e-07,-1.59697377088e-06,-1.52562374797e-06,-1.49110517957e-06,-1.41387492522e-06,-1.14864683377e-06
2738,2,-3.6633251941e-06,-2.34472356269e-06,-1.59496371549e-06,-2.35217440075e-06,-2.04734763399e-06,-3.06270038331e-06,-2.12015278811e-06,-3.06077859871e-06,-2.8850641047e-06,-3.04227301358e-06,-2.83093430829e-06,-2.63314471226e-06
2739,2,-3.00579706055e-06,-1.68782422666e-06,-9.18700852303e-07,-2.08555106297e-06,-1.58886716416e-06,-1.00134048388e-06,2.45773283265e-07,-8.64506656836e-07,-8.91142099428e-07,-1.48459098573e-06,-6.72251454548e-07,-3.55491412034e-07
2740,2,-1.5773297347e-06,-6.60293090864e-07,1.53507447848e-07,-1.49428886765e-06,-7.77964369185e-07,-2.11104278275e-06,-8.58743576096e-07,-2.04192094283e-06,-2.10884425913e-06,-3.21169609917e-06,-1.8151692256e-06,-1.52570546135e-06
2741,2,-4.08350967521e-06,-3.13711771674e-06,-2.68074872593e-06,-3.85906750422e-06,-3.29515739259e-06,-4.44009011954e-06,-3.48691099049e-06,-4.42392987411e-06,-4.24302604052e-06,-6.67486596721e-06,-4.04894465415e-06,-4.05503340077e-06
2742,2,-3.63101331276e-06,-2.69012598983e-06,-2.40564297639e-06,-3.30481073212e-06,-2.55545711197e-06,-1.85062099971e-06,-9.28594571432e-07,-1.81280739733e-06,-1.57570521216e-06,-4.80624004898e-06,-1.40902570504e-06,-1.3449292774e-06
2743,2,-1.93585539032e-06,-9.01372138162e-07,-6.22808922636e-07,-1.77866605789e-06,-6.09760865721e-07,-1.48360435903e-06,-7.18638689822e-07,-1.70731450424e-06,-1.46783838538e-06,-4.2966953563e-06,-1.19843859244e-06,-1.18385804252e-06
2744,2,-3.60384817157e-06,-1.93370935834e-06,-1.72084998765e-06,-2.96147565497e-06,-1.60074776153e-06,-2.69997552916e-06,-1.88393794125e-06,-3.18528761444e-06,-2.58960628483e-06,-4.88887915298e-06,-2.45771660277e-06,-2.48524213312e-06
2745,2,-2.7021298708e-06,-6.12416178701e-07,-4.41780288563e-07,-1.85981917694e-06,-4.09389343801e-07,-4.52683046031e-07,4.76820365442e-07,-1.11150155651e-06,-2.93298062241e-07,-1.83477288846e-06,-2.97443071417e-07,-2.0059731443e-07
2746,2,-8.03295280476e-07,1.47081866221e-06,1.516184962e-06,-1.62267246196e-07,1.65945157926e-06,8.62487350215e-07,1.5711231835e-06,-4.36489811883e-08,8.02398774954e-07,9.8480846075e-08,9.73494145939e-07,8.53189823e-07
2747,2,-1.00955027504e-06,1.3516076386e-06,1.1199055136e-06,-4.64398789973e-07,1.39085166236e-06,2.16340474316e-08,3.23448448482e-07,-1.16697525484e-06,-2.12093301129e-07,-4.89459436573e-07,-7.3854929292e-09,-4.1607839312e-07
2748,2,-1.32777077848e-06,1.07722191219e-06,3.02417890229e-07,-6.56796674829e-07,6.04013892592e-07,1.8538396682e-07,1.45371448581e-08,-1.42575150716e-06,-1.81363189505e-07,-1.71222436992e-08,-1.05166239607e-07,-7.04003928882e-07
2749,2,-1.44635454852e-06,1.04900981896e-06,-2.29841595051e-07,-5.37538705669e-07,2.19334036768e-07,1.10053070578e-06,6.14192134265e-07,-8.95236051596e-07,5.17661307344e-07,1.0655442523e-06,7.86306858867e-07,-6.58774523397e-08
2750,2,-9.74396056858e-07,1.25186130774e-06,-1.45318265017e-07,-7.14625006625e-07,3.09730191718e-07,9.55243515216e-07,6.66506579394e-07,-8.43783355766e-07,2.89119839453e-07,1.53124005766e-06,7.44421263432e-07,-6.20777990671e-08
2751,2,-4.97428881692e-07,1.70136740622e-06,5.94170258915e-07,-4.58170875071e-07,9.54222442797e-07,4.88263393258e-07,6.9385142152e-07,-1.05498311079e-06,-7.14863906128e-08,2.10458947792e-06,4.49324379577e-07,3.33997362396e-08
2752,2,-1.38393557845e-06,9.60125014386e-07,3.49688774569e-07,-9.66075305519e-07,5.62275058963e-07,-7.23161366704e-07,-4.36124486509e-07,-2.30828615531e-06,-1.23555189644e-06,1.2851140377e-06,-7.19239738743e-07,-8.41420344829e-07
2753,2,-2.44854234161e-06,-2.35244932267e-07,-4.97046594382e-07,-1.79208990586e-06,5.81978198071e-08,-1.35159980306e-06,-1.11665591203e-06,-2.84037314181e-06,-1.64364547621e-06,6.719706601e-07,-1.34373995641e-06,-1.4511338815e-06
2754,2,-2.36876804141e-06,-1.89782498741e-07,-4.63433754459e-07,-1.36564319736e-06,-9.09625282976e-08,-4.38766537554e-07,-2.14785280135e-07,-1.95527185458e-06,-5.90049279181e-07,1.50793226714e-06,-2.07739924029e-07,-5.94693812798e-07
2755,2,-1.58194095203e-06,4.01564525414e-07,1.62290759353e-07,-9.20212201459e-07,-4.10700939047e-08,4.04021096728e-07,5.56773348483e-07,-1.1146295922e-06,2.30311484244e-07,2.58626158792e-06,7.21769293493e-07,2.07320327537e-07
2756,2,5.08486980133e-07,2.48359940971e-06,2.34848194692e-06,1.09998896724e-06,2.10114617906e-06,1.97693572081e-06,2.29257797192e-06,7.20966504309e-07,1.90532890955e-06,4.67019351251e-06,2.2982636686e-06,1.8712752133e-06
2757,2,1.18502067008e-06,3.12447305553e-06,2.97125229249e-06,1.93558928727e-06,2.94430059686e-06,1.72577657626e-06,2.08850484062e-06,7.07063134711e-07,1.57564796446e-06,4.83395983555e-06,2.05760498463e-06,1.59930934843e-06
2758,2,6.44502152227e-07,2.37916420864e-06,2.22885486719e-06,1.51129179305e-06,2.65498253793e-06,2.14753500424e-06,2.09762271842e-06,1.1851728324e-06,1.89406313407e-06,5.26786703714e-06,2.31125762545e-06,1.76479575387e-06
2759,2,1.0369400931e-06,2.98380061055e-06,2.2134481897e-06,2.22259632654e-06,2.57978037532e-06,3.11068195424e-06,2.47031943713e-06,1.750644963e-06,2.74762449424e-06,5.71942246177e-06,3.0593675684e-06,2.3204608729e-06
2760,2,-1.06622001732e-07,1.85520037019e-06,6.0904344019e-07,6.37944691646e-07,8.16103335305e-07,6.01540421435e-07,-2.40312750388e-07,-1.02906089002e-06,-2.09531744295e-08,3.16096262627e-06,4.68893818583e-07,-4.71219675205e-07
2761,2,-9.77318408834e-07,9.25657653593e-07,-7.26940561034e-08,-5.40199762082e-07,9.0214021864e-08,8.12170084754e-07,4.18025766984e-08,-5.7447194917e-07,-1.44816587723e-07,3.45220017313e-06,4.67313745979e-07,-3.14068940431e-07
2762,2,2.44237049851e-07,1.94517722113e-06,9.22792094335e-07,4.86264804436e-07,7.08762210213e-07,3.06596313017e-06,1.97858791623e-06,1.7588194619e-06,1.8061911374e-06,5.34620248887e-06,2.39243400864e-06,1.69006251217e-06
2763,2,1.5914048655e-06,2.9355105095e-06,1.93370321276e-06,1.60001042019e-06,1.80672684828e-06,2.46574069789e-06,1.0527978788e-06,1.16488229747e-06,1.3309131632e-06,4.67837942814e-06,1.79099689121e-06,9.15595385495e-07
2764,2,6.88421007259e-07,2.1902862824e-06,1.30861325444e-06,1.08202419205e-06,1.32225429786e-06,1.78437562935e-06,3.19977704002e-07,4.18237691556e-07,9.06875581075e-07,3.87612705972e-06,1.11952608441e-06,2.98218023916e-07
2765,2,-7.11045522827e-07,9.36027677409e-07,-2.14790961239e-07,8.38391241401e-08,-3.72211762142e-07,1.89712218914e-06,1.05262841789e-07,2.38212575447e-07,1.08607197868e-06,3.70176294005e-06,1.09001952013e-06,9.55834746632e-08
2766,2,-5.41346928791e-07,1.16348150687e-06,-3.80745333336e-08,4.95679637506e-07,-1.57498937938e-07,1.86479121531e-06,-1.50400543177e-07,1.11750651898e-07,6.52532583105e-07,3.44385627169e-06,8.40762739731e-07,-1.69038048256e-07
2767,2,5.65514108423e-07,2.17879650655e-06,1.52681005482e-06,1.30161905892e-06,1.01303548172e-06,3.10197054945e-06,1.03383743173e-06,1.40913126925e-06,1.24909382393e-06,4.40928439544e-06,1.70959182156e-06,9.75465462718e-07
2768,2,6.99456732315e-07,2.0837732281e-06,1.70473859378e-06,1.17286225573e-06,7.83847132396e-07,2.78974310119e-06,3.78564689044e-07,1.11890156903e-06,1.00242064871e-06,4.06241827737e-06,1.38293241571e-06,4.01328714354e-07
2769,2,-6.86767854361e-08,9.02824717941e-07,5.83423038779e-07,3.3997330468e-07,-2.42468188834e-07,2.07184508438e-06,-2.85900235499e-07,4.78584028733e-07,3.89505744557e-07,3.39263500258e-06,9.18946239657e-07,-1.60786507914e-07
2770,2,8.98130232507e-07,1.27040662746e-06,1.16666573404e-06,6.28019468344e-07,3.95838429655e-07,2.92395275534e-06,6.28031859217e-07,1.37227768784e-06,9.9170101722e-07,4.14984554387e-06,1.7556242115e-06,7.14488581728e-07
2771,2,-8.40696428078e-08,4.74001480074e-07,-1.63943550783e-07,-4.92051533653e-07,-6.66685431163e-07,1.70962643839e-06,-1.0143309973e-06,-3.53655486297e-08,-2.5739711839e-07,2.3633383404e-06,4.17314945783e-07,-9.36223386901e-07
2772,2,-9.3223152833e-07,5.22133473956e-08,-1.34880575201e-06,-7.87427611115e-07,-1.64603600386e-06,1.50114067986e-06,-1.41318435553e-06,-4.8242424507e-07,-4.44095211952e-07,1.83523174897e-06,8.97419379254e-08,-1.25161100103e-06
2773,2,1.6494778709e-07,1.02878274623e-06,-2.93366359284e-07,5.88426997953e-07,-6.98504891889e-07,2.46534841757e-06,-3.99508157117e-07,5.52558487259e-07,6.26391213844e-07,3.08730165718e-06,9.66352097631e-07,-7.82383969836e-08
2774,2,5.98208719756e-07,1.19157566164e-06,-6.04302560878e-08,1.04417660306e-06,-3.97476444467e-07,2.84405762055e-06,1.1968119564e-07,1.07241501998e-06,1.19387792479e-06,3.33826613857e-06,1.3390715129e-06,4.54377795348e-07
2775,2,1.8561238191e-06,2.37803904037e-06,1.03019884356e-06,2.17660273543e-06,5.87130348996e-07,3.47013267256e-06,8.58718832268e-07,1.69504627074e-06,1.83885889475e-06,3.79519527554e-06,1.91807309963e-06,1.16019589986e-06
2776,2,1.14051783827e-06,1.41704418499e-06,6.43565231989e-07,1.1725607569e-06,1.4855760299e-07,1.75199680736e-06,-6.07141392413e-07,2.12930389871e-07,1.98640998914e-07,2.27944625785e-06,3.28405173814e-07,-3.59108798153e-07
2777,2,-2.96496483853e-07,-5.86686592757e-07,-9.4461461813e-07,-5.38607033803e-07,-1.26136969143e-06,2.43481023571e-07,-1.72751019821e-06,-8.98979735064e-07,-1.09338206217e-06,1.08684956242e-06,-1.02203321407e-06,-1.59207379153e-06
2778,2,-7.50278869038e-07,-1.07468279984e-06,-1.56881362624e-06,-1.02049791671e-06,-2.31595573739e-06,-2.82891562002e-09,-1.73858813425e-06,-8.28266216031e-07,-1.30169830978e-06,1.01046663461e-06,-1.23280893787e-06,-1.66775442953e-06
2779,2,-1.96252884596e-06,-1.86368721575e-06,-2.5071005993e-06,-2.00949479784e-06,-3.64219442733e-06,-1.43054555816e-06,-3.0288044924e-06,-2.08134105379e-06,-2.47006746025e-06,-5.62173399881e-07,-2.37390460589e-06,-3.01648878709e-06
2780,2,-2.61451156636e-06,-2.46518385603e-06,-3.04898131803e-06,-2.54140294515e-06,-4.33356721076e-06,-1.6161551469e-06,-3.33424646231e-06,-2.41766139028e-06,-2.46141768092e-06,-1.02998202941e-06,-2.61902359493e-06,-3.4131541885e-06
2781,2,-1.97087259395e-06,-2.06473294797e-06,-2.29463454097e-06,-2.05781420093e-06,-3.79695395175e-06,-2.94555138297e-07,-1.88553449745e-06,-1.24210793968e-06,-1.30651593354e-06,3.9053376073e-07,-1.55301020865e-06,-2.11804144882e-06
2782,2,-2.33374645557e-07,-7.49364462109e-07,-2.99052566649e-07,-4.90473504928e-07,-1.56497316802e-06,1.22139027944e-06,1.14890740215e-07,5.90054683322e-07,3.68925091246e-07,2.3151367451e-06,1.36691790962e-07,-1.92237077422e-07
2783,2,1.79337645118e-06,7.21536654701e-07,1.58634344113e-06,1.34348639327e-06,4.52431538612e-07,1.86694931481e-06,9.07923086655e-07,1.72116853194e-06,1.35359569408e-06,2.72239959108e-06,9.22199087806e-07,6.78323620472e-07
2784,2,1.98484313811e-06,9.30038815466e-07,1.08858587652e-06,1.46273598009e-06,1.44241131127e-07,1.79479164175e-06,8.34765118579e-07,1.64855419129e-06,1.47575623228e-06,2.37555528938e-06,9.62604971968e-07,6.82352940237e-07
2785,2,1.13604517881e-06,3.13419581159e-07,6.32779595979e-08,7.38128347307e-07,-4.89295967651e-07,8.95335361542e-07,1.73429946948e-07,6.48323314533e-07,4.29520964093e-07,1.81788652961e-06,1.26952515473e-07,-1.24640114767e-07
2786,2,1.20360354342e-06,3.25978874777e-07,1.74609632252e-07,5.89894820104e-07,-4.65576184027e-07,1.2766983963e-07,-3.39573868964e-07,8.26942819958e-08,-3.21673470332e-07,1.1416440086e-06,-5.33924569031e-07,-7.31864896224e-07
2787,2,1.73674788293e-06,1.02891321954e-06,4.40993106923e-07,9.907199692e-07,-3.47824873764e-08,2.49050875824e-06,2.01125507397e-06,2.46253559576e-06,2.34483341571e-06,3.33966858232e-06,2.00798412423e-06,1.64664182246e-06
2788,2,2.35803606223e-06,1.96386831891e-06,1.07681339553e-06,2.18903493635e-06,9.97356980442e-07,2.85311681052e-06,2.13622320529e-06,2.56639225978e-06,2.88003170787e-06,3.21368043133e-06,2.44936210938e-06,1.7497146586e-06
2789,2,2.14701730706e-06,1.79334566688e-06,8.88815123449e-07,2.20264019902e-06,9.27376788379e-07,1.34885510959e-06,4.26893509654e-07,7.48889296208e-07,1.60789088757e-06,1.22221177294e-06,9.72359874958e-07,1.50030662936e-07
2790,2,1.99054011602e-06,1.47206179906e-06,9.13730882716e-07,2.00116473398e-06,1.19869451904e-06,2.24589395188e-06,1.28509920654e-06,1.58662107249e-06,2.24388302357e-06,2.20728051846e-06,1.66304336879e-06,1.11639257052e-06
2791,2,1.58106157511e-06,9.33018193151e-07,9.0669186218e-07,1.41362201216e-06,1.03852676817e-06,1.48741022267e-06,3.46564138585e-07,7.11140774366e-07,8.54480946913e-07,1.21182112391e-06,5.97923345499e-07,2.66444696703e-07
2792,2,5.00911779219e-07,-2.63964412e-07,1.58893260421e-07,-1.36228224395e-07,-7.33800535941e-08,-1.51267163775e-07,-1.38352281777e-06,-1.21705921046e-06,-9.98576144497e-07,-3.63481198542e-07,-1.27158567556e-06,-1.44271910808e-06
2793,2,-1.10360026467e-06,-1.47971008792e-06,-2.77913297234e-07,-1.46056737861e-06,-5.16653236442e-07,-4.41494340692e-07,-1.24467575018e-06,-1.55506999144e-06,-1.06480012919e-06,3.65561003691e-08,-1.52925447595e-06,-1.46333114345e-06
2794,2,-1.48607507507e-06,-1.04057857068e-06,5.63694934751e-07,-1.69709707844e-06,1.74121649039e-07,5.94808886803e-07,-5.43294126081e-08,-6.48196089578e-07,4.22791877e-07,9.31896444479e-07,-2.09103844011e-07,-4.34301462447e-07
2795,2,-1.48176540352e-07,6.34400567082e-07,1.76333134308e-06,-4.88295185253e-07,1.13246497682e-06,8.58011030696e-07,-1.25351938678e-07,-6.29038176933e-07,8.18333184241e-07,6.94710326913e-07,1.89039766819e-07,-6.3009407315e-07
2796,2,-1.86322002423e-06,-8.89913646051e-07,3.75308899019e-08,-2.09635923472e-06,-5.35218438849e-07,-8.08096591054e-07,-1.58337799579e-06,-2.20302952523e-06,-8.64275552835e-07,-6.49597443663e-07,-1.31976656153e-06,-2.13365690229e-06
2797,2,-2.39801648731e-06,-1.29798466888e-06,5.51256578951e-08,-2.61157797876e-06,1.55992734883e-07,2.45495704232e-07,4.98285962065e-08,-6.12039053913e-07,5.55538148665e-07,1.05281092859e-06,2.79910629418e-08,-5.46245857972e-07
2798,2,-1.97669516246e-07,1.10049199512e-06,2.32078464906e-06,-2.16065629167e-07,2.78346599663e-06,1.91668477355e-06,1.8478776246e-06,1.32479975281e-06,2.65095128422e-06,2.6173125893e-06,1.95774418883e-06,1.17314058315e-06
2799,2,2.21331912672e-07,2.09480034361e-06,2.24242361662e-06,2.58473308499e-07,2.5215008388e-06,1.16913318532e-06,8.9609385106e-07,5.1295837583e-07,2.27367058581e-06,1.0127344501e-06,1.53876625986e-06,2.91622315247e-07
2800,2,-1.20827587317e-06,7.89656366297e-07,-1.83124330126e-08,-1.27355851646e-06,8.60057068178e-08,-1.31191220237e-06,-1.66148492172e-06,-1.61316726879e-06,1.97441983232e-07,-1.81606471975e-06,-7.38230664409e-07,-2.12153252099e-06
2801,2,-3.39720207084e-06,-1.75941489066e-06,-2.50368633443e-06,-3.36830628353e-06,-2.3503211461e-06,-2.22283727267e-06,-2.21712000525e-06,-2.11240918652e-06,-5.45193449032e-07,-2.1848207953e-06,-1.71819369512e-06,-2.50489658281e-06
2802,2,-1.13483891171e-06,-1.55621964547e-07,-2.05534429496e-07,-9.41763281345e-07,3.08910209316e-07,-9.90768588413e-08,3.99684541594e-07,4.21422617374e-07,1.36879014995e-06,4.46037758149e-07,3.28628011017e-07,2.62439990501e-07
2803,2,9.7207109275e-07,1.23164755458e-06,1.68878053668e-06,8.24842467301e-07,1.99039767591e-06,-1.01085666937e-07,6.32139077137e-07,8.24287522997e-07,9.60786412921e-07,5.77280872104e-07,2.70024924468e-07,5.57056259412e-07
2804,2,-6.07111965783e-07,-8.23682874398e-07,-2.51753751856e-07,-1.1196177697e-06,3.63475131273e-07,-1.0272939193e-06,-4.23337781023e-07,-1.6924326716e-07,-4.50387686498e-07,-8.18410033865e-07,-8.50176719095e-07,-3.47988236866e-07
2805,2,-5.21079095044e-07,-1.31150240445e-06,-1.03439181311e-06,-1.17770426968e-06,-2.30500595564e-08,-1.35878617453e-06,-9.97138454609e-07,-4.66255989148e-07,-1.13657061007e-06,-1.74788729118e-06,-1.29667939079e-06,-7.95742854513e-07
2806,2,-2.90824898124e-07,-1.54249124093e-06,-1.39232012851e-06,-1.17569697411e-06,-5.28729112379e-07,-1.36892644142e-06,-9.21948439295e-07,-3.69618545842e-07,-1.34965209544e-06,-1.82529639552e-06,-1.37726869413e-06,-6.91799045008e-07
